match_id,match_date,team_home_id,homeTeam_name,team_away_id,awayTeam_name,home_goals,away_goals,match_id_1,possession_home,possession_away,passes_home,passes_away,accuratePasses_home,accuratePasses_away,dribblesPct_home,dribblesPct_away,duelWonPct_home,duelWonPct_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,xG_home,xG_away,corners_home,corners_away,fouls_home,fouls_away,offsides_home,offsides_away,shotmap_xg_home,shotmap_xg_away,avg_rating_home,weighted_rating_home,xG_from_players_home,goal_contrib_home,avg_rating_away,weighted_rating_away,xG_from_players_away,goal_contrib_away,result
12657431,2025-02-07,200020,Persis Solo,76319,Persebaya Surabaya,2.0,1.0,12657431,59.0,41.0,459.0,221.0,401.0,166.0,21.0,9.0,41.0,27.0,12.0,13.0,5.0,1.0,15.0,10.0,0.99,1.26,3.0,4.0,6.0,11.0,0.0,1.0,0.992407,1.2564440000000001,4.7999999999999989,6.9769523809523806,0.98,2,4.3809523809523805,6.5932459677419342,1.2600000000000002,1,H
12657433,2025-02-03,47465,Arema FC,64299,Bali United FC,1.0,0.0,12657433,55.0,45.0,320.0,261.0,266.0,190.0,17.0,17.0,35.0,31.0,16.0,8.0,3.0,4.0,25.0,20.0,0.94,1.94,6.0,3.0,14.0,15.0,0.0,1.0,0.94426,1.9430246,4.8565217391304349,7.0945558739255015,0.94000000000000006,2,4.3521739130434778,6.6784946236559142,1.9500000000000002,0,H
12657432,2025-02-03,189471,PSIS Semarang,383891,Dewa United FC,1.0,4.0,12657432,32.0,68.0,259.0,704.0,206.0,655.0,12.0,7.0,40.0,36.0,13.0,12.0,3.0,4.0,12.0,15.0,2.36,1.74,5.0,4.0,3.0,9.0,3.0,1.0,2.36248,1.7410850000000002,4.5565217391304351,6.5097087378640772,2.35,2,5.4450000000000012,7.48894324853229,1.74,8,A
12657434,2025-02-02,86066,Semen Padang FC,491968,Malut United FC,1.0,1.0,12657434,47.0,53.0,341.0,418.0,282.0,358.0,8.0,15.0,34.0,37.0,14.0,17.0,1.0,3.0,8.0,10.0,0.76,0.52,4.0,1.0,13.0,6.0,1.0,0.0,0.75550800000000007,0.522545,4.0956521739130443,6.7721568627450983,0.76000000000000012,2,4.7521739130434781,6.8003842459173871,0.52,2,D
12657437,2025-02-02,189945,Borneo FC Samarinda,204733,PSS Sleman,1.0,0.0,12657437,52.0,48.0,331.0,295.0,280.0,242.0,6.0,8.0,28.0,42.0,21.0,6.0,4.0,6.0,31.0,23.0,0.97,1.84,3.0,3.0,19.0,12.0,1.0,1.0,0.9745115,1.8419651,4.2217391304347824,7.1508032128514065,0.9700000000000002,2,6.1444444444444439,6.9911368015414252,1.84,0,H
12657435,2025-02-02,64295,Persija Jakarta,266861,PSBS Biak,2.0,2.0,12657435,62.0,38.0,448.0,198.0,382.0,153.0,10.0,13.0,34.0,40.0,6.0,13.0,1.0,2.0,11.0,17.0,1.75,0.54,9.0,4.0,15.0,9.0,0.0,1.0,1.7547811,0.535609,4.871428571428571,6.8379278445883438,1.75,4,4.8090909090909095,6.7014381591562806,0.53,3,D
12657438,2025-02-01,86578,Madura United FC,200020,Persis Solo,2.0,0.0,12657438,42.0,58.0,276.0,362.0,210.0,279.0,11.0,24.0,34.0,34.0,22.0,13.0,2.0,2.0,17.0,6.0,2.3,0.43,2.0,3.0,12.0,22.0,0.0,2.0,2.2985700000000002,0.428496,4.7227272727272718,6.9237775647171622,2.29,3,4.8136363636363635,6.7004770992366414,0.42000000000000004,0,H
12657436,2025-02-01,64289,Persib Bandung,135864,PSM Makassar,1.0,0.0,12657436,63.0,37.0,510.0,278.0,439.0,218.0,14.0,9.0,38.0,36.0,4.0,16.0,2.0,1.0,11.0,16.0,1.3,0.7,3.0,7.0,3.0,6.0,1.0,0.0,1.296039,0.69846,4.5782608695652183,7.1161100196463654,1.29,2,4.6956521739130439,6.7704280155642023,0.70000000000000007,0,H
12657440,2025-01-31,135866,Persik Kediri,86542,PS Barito Putera,1.0,1.0,12657440,54.0,46.0,314.0,240.0,237.0,171.0,31.0,8.0,43.0,36.0,13.0,16.0,4.0,2.0,8.0,10.0,1.35,0.31,3.0,6.0,13.0,12.0,4.0,2.0,1.3507691,0.305985,5.2952380952380942,7.0350239234449754,1.3400000000000003,1,4.6043478260869568,6.6658722592945656,0.31,2,D
12657439,2025-01-31,76319,Persebaya Surabaya,86576,Persita Tangerang,1.0,1.0,12657439,52.0,48.0,405.0,394.0,326.0,330.0,26.0,7.0,45.0,30.0,16.0,29.0,5.0,1.0,7.0,30.0,1.41,0.5,9.0,3.0,10.0,8.0,1.0,2.0,1.405617,0.503142,5.3142857142857141,6.9640038498556311,1.4,0,4.4304347826086969,6.8542995169082124,0.5,2,D
12657442,2025-01-28,64299,Bali United FC,189945,Borneo FC Samarinda,3.0,2.0,12657442,35.0,65.0,205.0,345.0,144.0,279.0,12.0,10.0,35.0,34.0,12.0,7.0,0.0,1.0,21.0,9.0,2.84,1.38,3.0,2.0,13.0,12.0,2.0,0.0,2.83786,1.382264,4.4904761904761905,6.7362389813907928,2.84,5,4.32857142857143,6.4729838709677416,1.3800000000000001,2,H
12657441,2025-01-27,383891,Dewa United FC,135864,PSM Makassar,3.0,2.0,12657441,68.0,32.0,585.0,246.0,509.0,180.0,28.0,10.0,48.0,28.0,11.0,21.0,7.0,0.0,5.0,17.0,3.46,1.03,9.0,0.0,9.0,10.0,1.0,0.0,3.46386,1.03109,4.6899999999999995,7.24295566502463,3.45,6,4.5434782608695654,6.5200000000000005,1.03,2,H
12657445,2025-01-26,266861,PSBS Biak,189471,PSIS Semarang,1.0,3.0,12657445,61.0,39.0,448.0,293.0,373.0,230.0,24.0,18.0,42.0,36.0,12.0,20.0,7.0,2.0,2.0,20.0,1.13,1.26,7.0,0.0,12.0,9.0,0.0,1.0,1.129869,1.2641202,4.8190476190476188,6.7581171950048029,1.12,2,5.8499999999999988,6.9964491362763921,1.26,4,A
12657444,2025-01-26,204733,PSS Sleman,86066,Semen Padang FC,2.0,4.0,12657444,43.0,57.0,338.0,414.0,279.0,348.0,11.0,13.0,39.0,33.0,9.0,18.0,4.0,1.0,10.0,8.0,3.9,1.27,5.0,7.0,4.0,9.0,0.0,1.0,3.900954,1.27156,4.6565217391304357,6.6938317757009349,3.88,3,4.6949999999999994,6.970905587668593,1.27,6,A
12657443,2025-01-26,200020,Persis Solo,64295,Persija Jakarta,3.0,3.0,12657443,50.0,50.0,291.0,322.0,243.0,266.0,18.0,8.0,41.0,32.0,13.0,14.0,3.0,0.0,23.0,17.0,1.58,0.82,1.0,8.0,8.0,17.0,1.0,1.0,1.5783036999999998,0.82398,4.1090909090909093,6.9651485148514851,1.5799999999999998,6,4.3599999999999994,6.7637755102040815,0.82,6,D
12657449,2025-01-25,491968,Malut United FC,135866,Persik Kediri,2.0,1.0,12657449,53.0,47.0,394.0,309.0,329.0,246.0,18.0,14.0,38.0,36.0,8.0,15.0,5.0,3.0,10.0,9.0,2.91,1.18,3.0,0.0,15.0,11.0,1.0,1.0,2.9071849999999997,1.1814304,4.1173913043478265,6.7829766536964975,2.91,2,4.831818181818182,6.694230769230769,1.18,1,H
12657446,2025-01-25,86542,PS Barito Putera,76319,Persebaya Surabaya,3.0,0.0,12657446,42.0,58.0,309.0,398.0,257.0,342.0,14.0,34.0,28.0,44.0,12.0,16.0,3.0,4.0,14.0,13.0,2.13,1.05,4.0,5.0,11.0,13.0,2.0,1.0,2.125686,1.0510709999999999,5.0260869565217385,7.3825,2.1299999999999994,6,4.9857142857142858,7.0462500000000006,1.04,0,H
12657448,2025-01-24,47465,Arema FC,64289,Persib Bandung,1.0,3.0,12657448,53.0,47.0,397.0,352.0,330.0,287.0,15.0,13.0,43.0,40.0,17.0,14.0,6.0,3.0,16.0,16.0,1.72,1.24,4.0,5.0,7.0,15.0,2.0,2.0,1.7171231,1.24015,4.6391304347826088,6.6571155682903527,1.73,2,5.1952380952380945,6.8403441682600379,1.2399999999999998,4,A
12657447,2025-01-24,86576,Persita Tangerang,86578,Madura United FC,1.0,1.0,12657447,49.0,51.0,384.0,335.0,328.0,289.0,6.0,17.0,36.0,41.0,12.0,13.0,6.0,10.0,12.0,17.0,1.29,2.19,2.0,4.0,10.0,23.0,3.0,0.0,1.2854034,2.191841,4.4173913043478255,6.845339805825243,1.28,2,4.1913043478260867,6.9125490196078445,2.2,1,D
12657451,2025-01-20,86066,Semen Padang FC,64299,Bali United FC,1.0,5.0,12657451,48.0,52.0,257.0,319.0,214.0,265.0,15.0,25.0,37.0,35.0,11.0,5.0,4.0,1.0,15.0,18.0,1.75,2.71,6.0,5.0,9.0,18.0,0.0,3.0,1.748775,2.7072899999999995,4.2363636363636363,6.2143153526970956,1.75,1,4.6347826086956507,7.19235912129895,2.71,8,A
12657450,2025-01-20,189471,PSIS Semarang,200020,Persis Solo,1.0,2.0,12657450,52.0,48.0,319.0,316.0,218.0,215.0,27.0,15.0,40.0,38.0,23.0,29.0,1.0,0.0,15.0,24.0,1.1,2.07,5.0,3.0,17.0,26.0,3.0,3.0,1.0974545,2.06617,4.3130434782608686,6.5454883720930237,1.1,2,5.0545454545454547,6.9986388384755,2.07,2,A
12657454,2025-01-19,135866,Persik Kediri,204733,PSS Sleman,0.0,0.0,12657454,56.0,44.0,258.0,223.0,171.0,149.0,28.0,10.0,43.0,33.0,20.0,22.0,0.0,2.0,16.0,27.0,0.48,1.24,1.0,6.0,17.0,19.0,3.0,0.0,0.4798189,1.2428210000000002,4.5434782608695645,7.0637764932562606,0.47,0,5.2095238095238088,6.8786869647954321,1.25,0,D
12657453,2025-01-19,189945,Borneo FC Samarinda,47465,Arema FC,3.0,1.0,12657453,49.0,51.0,345.0,356.0,288.0,293.0,19.0,21.0,41.0,41.0,18.0,13.0,4.0,1.0,27.0,15.0,2.95,1.13,2.0,5.0,14.0,7.0,3.0,2.0,2.95217,1.12779,4.95,7.4069676153091262,2.9600000000000004,6,4.6217391304347819,6.6816666666666658,1.1300000000000001,1,H
12657452,2025-01-19,64295,Persija Jakarta,86576,Persita Tangerang,2.0,0.0,12657452,58.0,42.0,462.0,307.0,400.0,253.0,14.0,9.0,30.0,44.0,20.0,6.0,5.0,1.0,11.0,13.0,2.1,1.24,6.0,5.0,14.0,2.0,1.0,1.0,2.1014422,1.2388199999999998,5.3761904761904757,7.1632395732298741,2.11,4,4.2434782608695647,6.44907677356657,1.24,0,H
12657456,2025-01-18,135864,PSM Makassar,266861,PSBS Biak,1.0,1.0,12657456,52.0,48.0,322.0,309.0,241.0,235.0,17.0,19.0,33.0,40.0,19.0,19.0,4.0,3.0,3.0,28.0,1.06,0.85,5.0,3.0,9.0,10.0,1.0,1.0,1.062932,0.85491000000000006,4.963636363636363,6.8690196078431374,1.06,2,5.1761904761904756,6.8537560975609759,0.85000000000000009,2,D
12657455,2025-01-18,86578,Madura United FC,86542,PS Barito Putera,2.0,4.0,12657455,59.0,41.0,479.0,313.0,424.0,265.0,17.0,18.0,39.0,37.0,11.0,24.0,2.0,0.0,12.0,19.0,1.2,1.25,2.0,4.0,8.0,15.0,0.0,1.0,1.204434,1.2470439,4.2608695652173916,6.5477756286266917,1.1900000000000002,3,4.804347826086957,7.0654545454545445,1.24,7,A
12657458,2025-01-17,76319,Persebaya Surabaya,491968,Malut United FC,0.0,2.0,12657458,49.0,51.0,342.0,346.0,284.0,286.0,17.0,14.0,41.0,31.0,12.0,12.0,4.0,0.0,16.0,28.0,2.18,1.8,8.0,8.0,10.0,10.0,1.0,1.0,2.1761485,1.7980749999999999,4.2285714285714295,6.8355932203389829,2.1699999999999995,0,4.2304347826086959,7.0390748031496058,1.82,1,A
12657457,2025-01-17,64289,Persib Bandung,383891,Dewa United FC,0.0,2.0,12657457,39.0,61.0,279.0,479.0,227.0,421.0,11.0,14.0,31.0,44.0,10.0,10.0,1.0,1.0,14.0,16.0,0.74,0.99,7.0,3.0,9.0,8.0,2.0,1.0,0.744462,0.993231,4.7272727272727275,6.5452173913043481,0.75,0,4.8950000000000014,7.0380530973451325,1.0,3,A
12657459,2025-01-14,189945,Borneo FC Samarinda,86066,Semen Padang FC,1.0,3.0,12657459,58.0,42.0,417.0,373.0,344.0,318.0,21.0,18.0,42.0,33.0,17.0,11.0,5.0,7.0,13.0,28.0,1.49,2.37,10.0,2.0,11.0,11.0,0.0,1.0,1.489519,2.367721,4.5956521739130443,6.6322677322677315,1.5,2,5.127272727272727,7.0950048030739667,2.359999999999999,6,A
12657462,2025-01-13,200020,Persis Solo,135864,PSM Makassar,0.0,1.0,12657462,49.0,51.0,282.0,303.0,214.0,233.0,8.0,22.0,43.0,35.0,6.0,11.0,1.0,7.0,30.0,17.0,0.85,1.47,2.0,14.0,10.0,12.0,1.0,0.0,0.853415,1.466368,4.6434782608695642,6.91157786885246,0.84,0,4.9391304347826077,7.2697318007662828,1.4600000000000002,2,A
12657461,2025-01-12,86576,Persita Tangerang,189471,PSIS Semarang,2.0,1.0,12657461,48.0,52.0,382.0,416.0,335.0,358.0,19.0,14.0,33.0,35.0,19.0,14.0,0.0,3.0,23.0,15.0,1.31,1.14,6.0,7.0,10.0,7.0,2.0,0.0,1.31045,1.1429030000000002,4.9043478260869557,7.213671128107074,1.32,4,5.583333333333333,6.6656435643564347,1.1400000000000001,1,H
12657460,2025-01-12,64299,Bali United FC,135866,Persik Kediri,1.0,3.0,12657460,43.0,57.0,309.0,409.0,236.0,351.0,20.0,16.0,42.0,35.0,16.0,20.0,5.0,7.0,8.0,24.0,1.43,1.52,8.0,1.0,11.0,7.0,1.0,0.0,1.4258916,1.5244445,4.9136363636363631,6.7955109837631333,1.42,2,4.5608695652173923,7.017799043062201,1.53,3,A
12657466,2025-01-11,266861,PSBS Biak,64289,Persib Bandung,1.0,1.0,12657466,52.0,48.0,432.0,321.0,363.0,272.0,23.0,9.0,45.0,31.0,23.0,16.0,8.0,3.0,6.0,17.0,2.4,0.56,8.0,1.0,8.0,7.0,2.0,0.0,2.401666,0.560825,5.55,6.9893496701225262,2.4099999999999997,1,4.905263157894737,6.6729353233830846,0.56,1,D
12657464,2025-01-11,204733,PSS Sleman,76319,Persebaya Surabaya,3.0,1.0,12657464,42.0,58.0,239.0,341.0,201.0,292.0,22.0,20.0,38.0,36.0,12.0,4.0,2.0,5.0,22.0,5.0,0.76,1.71,1.0,5.0,14.0,16.0,1.0,1.0,0.7583383,1.7145299999999999,4.8173913043478249,7.0977164605137952,0.76,5,5.0285714285714285,6.5840000000000005,1.7200000000000002,1,H
12657463,2025-01-11,383891,Dewa United FC,47465,Arema FC,2.0,0.0,12657463,54.0,46.0,519.0,406.0,459.0,343.0,15.0,24.0,40.0,40.0,12.0,18.0,2.0,1.0,16.0,4.0,1.59,1.16,5.0,5.0,6.0,11.0,4.0,4.0,1.5883559999999999,1.16412,4.975,7.2620078740157483,1.59,4,4.1913043478260876,6.9560157790927031,1.1600000000000001,0,H
12657465,2025-01-10,86542,PS Barito Putera,64295,Persija Jakarta,2.0,3.0,12657465,35.0,65.0,287.0,598.0,237.0,542.0,7.0,5.0,31.0,28.0,13.0,3.0,2.0,2.0,7.0,8.0,0.86,1.48,2.0,2.0,7.0,15.0,0.0,1.0,0.857651,1.480863,4.44782608695652,6.5450459652706829,0.85000000000000009,4,4.6590909090909092,6.8629921259842526,1.47,3,A
12657467,2025-01-10,491968,Malut United FC,86578,Madura United FC,0.0,1.0,12657467,58.0,42.0,422.0,264.0,335.0,203.0,22.0,21.0,42.0,38.0,12.0,16.0,2.0,2.0,3.0,31.0,0.99,1.3,9.0,4.0,14.0,11.0,1.0,0.0,0.987069,1.2985533,4.7739130434782613,6.9045675413022343,0.98,0,3.8090909090909095,6.9726095617529884,1.3,1,A
13184021,2025-01-07,64299,Bali United FC,64289,Persib Bandung,1.0,1.0,13184021,42.0,58.0,190.0,332.0,138.0,271.0,10.0,8.0,32.0,40.0,10.0,12.0,1.0,3.0,29.0,11.0,1.29,0.74,3.0,6.0,17.0,3.0,0.0,0.0,1.287254,0.7360552,4.6652173913043473,6.78426013195099,1.29,2,4.5099999999999989,6.9578017664376839,0.73,2,D
12657468,2024-12-29,86576,Persita Tangerang,135864,PSM Makassar,2.0,1.0,12657468,46.0,54.0,259.0,362.0,210.0,277.0,14.0,24.0,40.0,36.0,16.0,10.0,2.0,5.0,33.0,8.0,1.1,2.45,1.0,12.0,6.0,12.0,0.0,0.0,1.104462,2.4519746000000002,5.0318181818181822,6.9641819941916756,1.0999999999999999,4,4.7782608695652176,6.9078725398313034,2.4599999999999995,1,H
12657470,2024-12-29,200020,Persis Solo,64289,Persib Bandung,0.0,1.0,12657470,48.0,52.0,312.0,324.0,251.0,250.0,14.0,12.0,42.0,38.0,14.0,14.0,4.0,1.0,10.0,18.0,1.14,1.77,8.0,8.0,11.0,18.0,2.0,0.0,1.140096,1.77471,4.1782608695652179,6.9027370478983379,1.1400000000000001,0,4.2565217391304353,6.9667641325536067,1.77,2,A
12657469,2024-12-29,86542,PS Barito Putera,189471,PSIS Semarang,0.0,0.0,12657469,61.0,39.0,516.0,293.0,456.0,235.0,16.0,7.0,36.0,42.0,10.0,14.0,3.0,3.0,11.0,9.0,1.68,0.46,7.0,3.0,20.0,3.0,4.0,0.0,1.6793976,0.4551128,4.2608695652173916,7.03615763546798,1.68,0,5.394444444444443,6.9936945812807876,0.45999999999999996,0,D
12657472,2024-12-28,491968,Malut United FC,64295,Persija Jakarta,0.0,1.0,12657472,59.0,41.0,368.0,300.0,304.0,239.0,33.0,8.0,49.0,35.0,4.0,8.0,6.0,1.0,6.0,27.0,0.89,0.2,11.0,4.0,15.0,17.0,1.0,2.0,0.88635750000000013,0.19737,4.7913043478260873,6.8837967401725786,0.89000000000000012,0,4.8681818181818182,6.7652631578947364,0.19,1,A
12657473,2024-12-28,266861,PSBS Biak,383891,Dewa United FC,3.0,1.0,12657473,36.0,64.0,272.0,493.0,199.0,418.0,24.0,22.0,33.0,44.0,23.0,16.0,0.0,6.0,27.0,11.0,2.18,1.63,1.0,12.0,16.0,7.0,0.0,1.0,2.184839,1.6334609999999998,4.9217391304347826,7.16370582617001,2.18,4,4.6818181818181825,6.8833655705996124,1.62,2,H
12657471,2024-12-28,64299,Bali United FC,76319,Persebaya Surabaya,2.0,0.0,12657471,45.0,55.0,260.0,284.0,200.0,223.0,14.0,21.0,33.0,42.0,9.0,8.0,2.0,2.0,22.0,14.0,1.34,0.93,7.0,11.0,22.0,12.0,1.0,0.0,1.343507,0.92950290000000013,4.5130434782608688,7.0312315270935954,1.35,2,5.0499999999999989,6.7910256410256409,0.93,0,H
12657476,2024-12-27,86066,Semen Padang FC,47465,Arema FC,1.0,2.0,12657476,51.0,49.0,368.0,324.0,304.0,274.0,28.0,19.0,43.0,38.0,18.0,15.0,4.0,2.0,14.0,16.0,1.25,1.63,9.0,1.0,7.0,11.0,0.0,2.0,1.253659,1.6332639999999998,4.4913043478260866,6.9242829827915875,1.2500000000000002,2,4.9954545454545451,6.9365439093484413,1.6300000000000001,3,A
12657475,2024-12-27,189945,Borneo FC Samarinda,135866,Persik Kediri,0.0,4.0,12657475,57.0,43.0,371.0,269.0,305.0,213.0,17.0,18.0,35.0,41.0,10.0,17.0,3.0,1.0,8.0,19.0,1.51,1.17,7.0,3.0,12.0,9.0,3.0,1.0,1.5053910000000001,1.1705451999999998,4.4130434782608683,6.4491935483870968,1.5099999999999998,0,5.1454545454545446,7.1993383742911154,1.1600000000000001,6,A
12657474,2024-12-27,204733,PSS Sleman,86578,Madura United FC,4.0,0.0,12657474,32.0,68.0,221.0,443.0,182.0,390.0,13.0,17.0,33.0,49.0,14.0,12.0,0.0,5.0,7.0,8.0,1.72,1.5,1.0,3.0,26.0,10.0,1.0,2.0,1.7197200000000001,1.5007540000000001,4.8739130434782609,7.1344402277039842,1.7300000000000002,7,4.58695652173913,6.5990467111534805,1.49,0,H
12657479,2024-12-22,189471,PSIS Semarang,491968,Malut United FC,1.0,3.0,12657479,60.0,40.0,459.0,347.0,377.0,284.0,22.0,13.0,42.0,34.0,12.0,14.0,5.0,2.0,14.0,18.0,0.78,1.98,5.0,7.0,10.0,11.0,0.0,1.0,0.77583599999999986,1.9819339999999999,4.2272727272727275,6.5941348973607035,0.78,2,4.8173913043478249,6.9533460803059262,1.99,4,A
12657480,2024-12-22,135864,PSM Makassar,86542,PS Barito Putera,3.0,2.0,12657480,52.0,48.0,358.0,307.0,297.0,244.0,12.0,13.0,38.0,40.0,17.0,20.0,5.0,4.0,9.0,20.0,2.34,2.42,3.0,2.0,9.0,9.0,0.0,2.0,2.3380669999999997,2.4242179999999998,4.209090909090909,7.1876470588235293,2.3499999999999996,5,4.0608695652173923,6.645107632093934,2.43,2,H
12657477,2024-12-22,64289,Persib Bandung,86576,Persita Tangerang,3.0,1.0,12657477,55.0,45.0,422.0,288.0,371.0,248.0,17.0,10.0,38.0,39.0,3.0,17.0,5.0,2.0,4.0,18.0,1.85,0.42,15.0,3.0,8.0,5.0,1.0,0.0,1.8485806000000002,0.41911200000000004,4.247826086956521,7.0180136319376825,1.86,3,4.52608695652174,6.4660487804878048,0.42000000000000004,2,H
12657484,2024-12-21,135866,Persik Kediri,86066,Semen Padang FC,3.0,1.0,12657484,72.0,28.0,474.0,171.0,411.0,109.0,19.0,13.0,43.0,36.0,12.0,11.0,5.0,1.0,8.0,10.0,1.93,0.24,9.0,2.0,9.0,15.0,0.0,0.0,1.9338799999999998,0.23726999999999998,5.1409090909090907,7.2173040152963663,1.9200000000000002,5,5.3388888888888886,6.4242299794661193,0.24,2,H
12657482,2024-12-21,47465,Arema FC,266861,PSBS Biak,3.0,2.0,12657482,46.0,54.0,259.0,329.0,206.0,259.0,27.0,21.0,33.0,45.0,18.0,13.0,2.0,2.0,23.0,21.0,1.76,1.42,4.0,5.0,13.0,14.0,0.0,2.0,1.7553649999999998,1.417811,4.9590909090909081,6.8985032740879326,1.7599999999999998,3,5.3850000000000016,6.756822429906542,1.4100000000000001,4,H
12657481,2024-12-21,64295,Persija Jakarta,204733,PSS Sleman,3.0,1.0,12657481,70.0,30.0,480.0,222.0,422.0,168.0,22.0,10.0,49.0,29.0,10.0,17.0,5.0,2.0,9.0,26.0,3.23,1.97,6.0,4.0,9.0,9.0,0.0,1.0,3.231203,1.972094,5.2818181818181822,7.4334251606978876,3.25,4,5.205000000000001,6.5191780821917806,1.9699999999999998,2,H
12657478,2024-12-21,383891,Dewa United FC,200020,Persis Solo,2.0,0.0,12657478,58.0,42.0,455.0,357.0,372.0,288.0,22.0,23.0,44.0,33.0,15.0,28.0,4.0,3.0,5.0,14.0,2.26,0.54,5.0,3.0,11.0,11.0,3.0,1.0,2.262404,0.5355675,4.6136363636363633,7.221632251720747,2.2600000000000002,3,5.395,6.8146859903381642,0.53,0,H
12657486,2024-12-20,86578,Madura United FC,64299,Bali United FC,2.0,1.0,12657486,48.0,52.0,294.0,384.0,238.0,306.0,9.0,11.0,35.0,31.0,18.0,16.0,2.0,4.0,35.0,7.0,2.14,1.22,1.0,5.0,14.0,16.0,0.0,1.0,2.13612,1.2233639999999997,3.6391304347826106,6.9671968190854869,2.13,3,4.3826086956521735,6.6938536585365851,1.21,2,H
12657483,2024-12-20,76319,Persebaya Surabaya,189945,Borneo FC Samarinda,2.0,1.0,12657483,40.0,60.0,278.0,426.0,215.0,359.0,13.0,23.0,35.0,35.0,19.0,11.0,3.0,3.0,19.0,15.0,0.59,0.63,2.0,5.0,6.0,11.0,1.0,0.0,0.5914926,0.6330039999999999,5.0842105263157888,6.9688223938223937,0.58000000000000007,3,4.8909090909090907,6.8024557956778,0.63000000000000012,2,H
12657485,2024-12-18,86542,PS Barito Putera,64289,Persib Bandung,1.0,2.0,12657485,56.0,44.0,402.0,309.0,350.0,262.0,18.0,10.0,42.0,30.0,9.0,18.0,3.0,1.0,11.0,12.0,0.44,1.77,2.0,5.0,7.0,8.0,0.0,4.0,0.44205590000000006,1.7738300000000002,4.0695652173913039,6.736487804878049,0.44000000000000006,1,4.6090909090909085,6.8379980563654046,1.7699999999999998,3,A
12657491,2024-12-17,491968,Malut United FC,135864,PSM Makassar,2.0,2.0,12657491,60.0,40.0,323.0,285.0,247.0,205.0,19.0,14.0,37.0,35.0,21.0,11.0,0.0,3.0,32.0,13.0,1.01,1.34,5.0,4.0,6.0,13.0,0.0,0.0,1.0053439999999998,1.34439,4.426086956521738,6.8488416988416994,0.99,2,3.795652173913044,6.639414634146342,1.3299999999999998,4,D
12657487,2024-12-17,204733,PSS Sleman,189471,PSIS Semarang,2.0,1.0,12657487,60.0,40.0,423.0,289.0,357.0,220.0,20.0,12.0,43.0,28.0,13.0,16.0,5.0,4.0,11.0,18.0,1.18,0.82,8.0,6.0,15.0,13.0,3.0,0.0,1.1824959,0.822197,5.5,7.1623402163225176,1.1800000000000002,3,5.5368421052631573,6.6051207729468606,0.83,2,H
12657492,2024-12-16,135866,Persik Kediri,47465,Arema FC,1.0,0.0,12657492,55.0,45.0,297.0,239.0,230.0,171.0,23.0,14.0,33.0,41.0,12.0,17.0,5.0,3.0,29.0,20.0,1.61,0.51,7.0,3.0,18.0,13.0,1.0,2.0,1.614236,0.507231,4.8217391304347821,6.963540669856461,1.62,1,4.6181818181818173,6.7545805207328833,0.51,0,H
12657490,2024-12-16,86576,Persita Tangerang,383891,Dewa United FC,0.0,4.0,12657490,43.0,57.0,337.0,454.0,278.0,388.0,8.0,16.0,33.0,43.0,27.0,14.0,2.0,5.0,7.0,5.0,0.46,3.84,4.0,8.0,13.0,16.0,1.0,0.0,0.464238,3.844923,4.5652173913043486,6.5984031936127741,0.47000000000000008,0,5.1499999999999986,7.61689587426326,3.8499999999999996,7,A
12657488,2024-12-16,200020,Persis Solo,266861,PSBS Biak,1.0,1.0,12657488,38.0,62.0,251.0,462.0,199.0,387.0,18.0,18.0,38.0,38.0,22.0,5.0,0.0,2.0,11.0,1.0,0.25,2.21,3.0,6.0,7.0,20.0,0.0,1.0,0.24577220000000002,2.210736,4.286956521739131,6.7821903787103377,0.25,2,5.39,6.7166509877704614,2.21,1,D
